 He Density=0.1412
 Energy(eV), Delta, Beta
  30.  0.00658297772  0.0387878753
  30.2115593  0.00711226976  0.0380477011
  30.4246082  0.00759495236  0.037321683
  30.6391602  0.00805492047  0.0366095193
  30.8552246  0.00848361291  0.035910923
  31.0728111  0.00888269115  0.0352256373
  31.291935  0.00926255807  0.0345534235
  31.5126057  0.00960853323  0.0338940322
  31.734827  0.0099430196  0.0332472473
  31.9586201  0.0102447541  0.0326127633
  32.1839867  0.010534822  0.0319904126
  32.4109497  0.010802079  0.0313799269
  32.6395073  0.0110533498  0.0307811219
  32.8696785  0.0112929484  0.0301937535
  33.1014748  0.0115195448  0.0296176206
  33.3348999  0.0117367832  0.0290509686
  33.5699768  0.0119377133  0.0284807347
  33.8067093  0.0121307494  0.027921699
  34.0451126  0.0122948457  0.0273570642
  34.2851944  0.0124470787  0.0268000718
  34.5269699  0.0125797614  0.0262544621
  34.7704506  0.0126948943  0.0257200059
  35.0156517  0.0128001729  0.0251964107
  35.2625809  0.0128871994  0.0246834569
  35.5112457  0.0129693057  0.0241809506
  35.761673  0.0130331339  0.0236886498
  36.0138588  0.0130921118  0.0232063811
  36.2678261  0.0131387757  0.0227339175
  36.5235825  0.0131777711  0.0222710669
  36.7811432  0.0132089797  0.0218176488
  37.0405197  0.0132304803  0.0213734787
  37.3017273  0.0132477991  0.0209383499
  37.5647774  0.0132540856  0.0205120519
  37.8296776  0.013257606  0.0200944487
  38.0964508  0.0132518364  0.019685382
  38.3651047  0.0132422801  0.0192846563
  38.6356544  0.01322666  0.0188920554
  38.9081116  0.0132058021  0.0185074266
  39.1824837  0.0131814005  0.0181306414
  39.4587975  0.0131507618  0.0177615341
  39.7370605  0.013118417  0.0173999388
  40.0172768  0.0130797438  0.0170457289
  40.2994804  0.0130394949  0.0166987181
  40.5836678  0.0129959444  0.0163587425
  40.8698578  0.0129502481  0.0160256773
  41.1580734  0.0129025681  0.0156971086
  41.4483147  0.0128526604  0.0153720956
  41.7406044  0.0128006767  0.0150530413
  42.0349579  0.0127412155  0.0147354621
  42.3313828  0.0126809226  0.0144245848
  42.6298981  0.012612409  0.0141202472
  42.9305229  0.0125419917  0.0138223255
  43.2332649  0.0124681713  0.0135306958
  43.5381432  0.0123917283  0.0132452259
  43.8451691  0.01231369  0.0129657798
  44.1543655  0.0122320876  0.012692227
  44.4657364  0.012150364  0.0124244504
  44.7793045  0.0120645994  0.0121623119
  45.0950851  0.0119788405  0.0119057037
  45.4130936  0.0118905511  0.0116545269
  45.7333412  0.0118013676  0.0114086568
  46.055851  0.0117109884  0.0111679574
  46.3806305  0.0116190361  0.0109323189
  46.7077026  0.0115269348  0.0107016526
  47.0370789  0.0114326328  0.0104758628
  47.368782  0.0113387154  0.0102548376
  47.7028275  0.0112428851  0.0100384858
  48.0392227  0.0111471582  0.00982670859
  48.3779869  0.0110504236  0.00961939152
  48.7191467  0.0109531451  0.00941643957
  49.0627098  0.0108556431  0.00921777263
  49.4086952  0.0107568782  0.00902330037
  49.757122  0.0106587214  0.00883294642
  50.1080055  0.0105586061  0.00864785817
  50.4613647  0.0104592079  0.00846664887
  50.817215  0.0103598842  0.00829040166
  51.1755714  0.0102610551  0.00811825413
  51.5364571  0.0101629049  0.00794968661
  51.8998909  0.0100654168  0.00778462598
  52.2658844  0.00996853225  0.00762299402
  52.6344566  0.00987169147  0.00746471109
  53.0056305  0.00977560971  0.00730971294
  53.3794212  0.00967967417  0.00715795439
  53.7558479  0.00958442874  0.00700934883
  54.1349335  0.0094896052  0.0068638185
  54.5166893  0.00939532742  0.00672130473
